store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
168,武汉,线下,Male,30-34,Weekend,短裤,1,39,1,1,19
479,深圳,线下,Female,25-29,Weekday,T恤,1,59,1,1,49
207,上海,线上,Male,30-34,Weekday,T恤,3,297,3,3,49
68,重庆,线上,Male,30-34,Weekday,配件,2,198,2,2,29
658,深圳,线下,Unkown,Unkown,Weekend,运动,1,79,1,1,49
420,广州,线上,Male,25-29,Weekend,运动,1,39,1,1,49
207,上海,线上,Female,55-59,Weekday,毛衣,1,249,1,1,99
70,深圳,线下,Female,20-24,Weekend,T恤,1,118,1,2,49
611,深圳,线下,Female,20-24,Weekday,配件,1,139.21,1,1,29
207,上海,线上,Female,40-44,Weekday,牛仔裤,1,149,1,1,69
91,武汉,线上,Male,25-29,Weekend,T恤,3,217,3,3,49
135,上海,线下,Female,35-39,Weekday,当季新品,2,238,2,2,59
231,广州,线下,Female,20-24,Weekday,T恤,2,118,2,2,49
146,杭州,线下,Female,>=60,Weekday,牛仔裤,1,59,1,1,69
648,西安,线下,Male,30-34,Weekday,配件,2,198,2,2,29
325,上海,线下,Male,35-39,Weekday,袜子,1,40,1,2,9
135,上海,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
142,上海,线下,Female,35-39,Weekday,当季新品,1,79,1,1,59
70,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
430,成都,线下,Male,>=60,Weekend,毛衣,1,149,1,1,99
658,深圳,线下,Male,25-29,Weekend,毛衣,1,199,1,1,99
420,广州,线上,Female,30-34,Weekend,T恤,1,99,1,1,49
20,深圳,线下,Male,30-34,Weekday,当季新品,1,298,1,2,59
135,上海,线下,Female,35-39,Weekday,袜子,2,155,2,2,9
375,广州,线上,Male,30-34,Weekday,裙子,1,199,1,1,59
575,杭州,线下,Male,30-34,Weekend,T恤,1,39,1,1,49
21,北京,线下,Female,25-29,Weekday,T恤,3,255,3,3,49
738,深圳,线下,Female,20-24,Weekday,裙子,3,452.5,3,3,59
208,重庆,线下,Female,>=60,Weekday,牛仔裤,1,39,1,1,69
325,上海,线下,Female,40-44,Weekend,T恤,2,253,2,3,49
280,深圳,线下,Male,25-29,Weekend,毛衣,1,199,1,1,99
70,深圳,线下,Female,35-39,Weekend,T恤,1,59,1,1,49
182,广州,线上,Female,20-24,Weekend,短裤,1,66,1,2,19
21,北京,线下,Male,50-54,Weekend,T恤,1,149,1,1,49
46,武汉,线下,Female,35-39,Weekday,运动,1,99,1,1,49
738,深圳,线下,Male,25-29,Weekday,T恤,1,79,1,1,49
245,杭州,线下,Female,35-39,Weekend,当季新品,1,79,1,1,59
248,杭州,线下,Female,25-29,Weekend,当季新品,1,56,1,1,59
335,上海,线下,Male,20-24,Weekend,毛衣,1,199,1,1,99
479,深圳,线下,Male,25-29,Weekend,T恤,2,138,2,2,49
21,北京,线下,Female,50-54,Weekend,当季新品,1,199,1,1,59
479,深圳,线下,Female,35-39,Weekday,T恤,2,138,2,2,49
146,杭州,线下,Male,30-34,Weekend,袜子,1,59,1,1,9
208,重庆,线下,Male,40-44,Weekday,短裤,2,99,2,3,19
738,深圳,线下,Male,>=60,Weekend,T恤,2,198,2,2,49
796,深圳,线下,Female,30-34,Weekend,短裤,1,33,1,1,19
207,上海,线上,Female,25-29,Weekend,牛仔裤,1,59,1,1,69
168,武汉,线下,Female,40-44,Weekend,袜子,1,77,1,1,9
21,北京,线下,Female,30-34,Weekend,T恤,2,136,2,2,49
142,上海,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
146,杭州,线下,Male,<20,Weekday,T恤,1,59,1,1,49
323,武汉,线下,Female,40-44,Weekday,短裤,1,40,1,1,19
245,杭州,线下,Female,25-29,Weekend,T恤,1,59,1,1,49
479,深圳,线下,Male,20-24,Weekday,T恤,1,198,1,2,49
19,南京,线下,Male,35-39,Weekend,当季新品,1,199,1,1,59
669,重庆,线下,Male,25-29,Weekend,短裤,1,40,1,1,19
325,上海,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
182,广州,线上,Male,20-24,Weekday,运动,1,39,1,1,49
208,重庆,线下,Female,30-34,Weekend,配件,5,572,6,6,29
229,深圳,线下,Female,20-24,Weekday,当季新品,4,396,4,4,59
248,杭州,线下,Male,45-49,Weekend,当季新品,1,139,1,1,59
146,杭州,线下,Male,30-34,Weekday,袜子,1,27,1,1,9
360,成都,线下,Female,30-34,Weekday,牛仔裤,4,740,4,4,69
759,重庆,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
738,深圳,线下,Female,50-54,Weekday,牛仔裤,1,149,1,1,69
519,杭州,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
796,深圳,线下,Male,50-54,Weekend,当季新品,1,58,1,1,59
520,杭州,线下,Male,35-39,Weekday,T恤,1,39,1,1,49
335,上海,线下,Female,25-29,Weekday,T恤,3,297,3,3,49
32,武汉,线上,Male,30-34,Weekend,短裤,3,119,3,3,19
168,武汉,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
605,成都,线下,Female,50-54,Weekend,运动,1,149,1,1,49
70,深圳,线下,Female,30-34,Weekday,T恤,4,396,4,4,49
315,武汉,线下,Male,40-44,Weekend,T恤,2,138,2,2,49
142,上海,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
21,北京,线下,Male,30-34,Weekend,T恤,2,198,2,2,49
802,西安,线下,Male,20-24,Weekday,T恤,1,79,1,1,49
91,武汉,线上,Female,25-29,Weekday,裙子,1,149,1,1,59
256,武汉,线下,Female,30-34,Weekday,当季新品,1,79,1,1,59
207,上海,线上,Unkown,Unkown,Weekday,短裤,1,40,1,1,19
207,上海,线上,Female,30-34,Weekday,T恤,1,78,1,1,49
611,深圳,线下,Female,35-39,Weekday,运动,1,249,1,1,49
575,杭州,线下,Female,40-44,Weekend,配件,1,129,1,1,29
796,深圳,线下,Female,40-44,Weekend,T恤,1,79,1,1,49
325,上海,线下,Female,>=60,Weekday,当季新品,1,75,1,1,59
207,上海,线上,Female,25-29,Weekend,配件,4,685,4,5,29
21,北京,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
616,成都,线下,Female,35-39,Weekday,袜子,3,237,3,3,9
280,深圳,线下,Female,20-24,Weekday,T恤,1,198,1,2,49
248,杭州,线下,Female,20-24,Weekend,T恤,3,237,3,3,49
312,杭州,线下,Female,55-59,Weekend,配件,1,39,1,1,29
796,深圳,线下,Male,>=60,Weekend,T恤,1,118,1,2,49
231,广州,线下,Female,45-49,Weekday,配件,1,144,1,1,29
70,深圳,线下,Female,30-34,Weekday,袜子,1,39,1,1,9
315,武汉,线下,Male,25-29,Weekday,短裤,1,40,1,1,19
496,上海,线下,Female,30-34,Weekday,T恤,1,59,1,1,49
336,西安,线下,Male,30-34,Weekend,T恤,1,79,1,1,49
669,重庆,线下,Female,20-24,Weekday,T恤,2,253.33,2,3,49
280,深圳,线下,Female,20-24,Weekday,当季新品,1,79,1,1,59
248,杭州,线下,Male,>=60,Weekend,牛仔裤,1,59,1,1,69
256,武汉,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59
21,北京,线下,Female,>=60,Weekday,配件,1,79,1,1,29
480,重庆,线下,Female,30-34,Weekend,T恤,2,158,2,2,49
325,上海,线下,Female,25-29,Weekend,T恤,1,77,1,1,49
19,南京,线下,Female,30-34,Weekday,T恤,6,474,6,6,49
50,武汉,线上,Female,40-44,Weekend,T恤,2,158,2,2,49
91,武汉,线上,Male,30-34,Weekday,袜子,1,49,1,1,9
148,深圳,线下,Female,35-39,Weekend,运动,1,39,1,1,49
91,武汉,线上,Male,35-39,Weekend,配件,2,248,2,2,29
208,重庆,线下,Female,20-24,Weekday,T恤,1,59,1,1,49
248,杭州,线下,Female,35-39,Weekday,牛仔裤,8,431,8,9,69
19,南京,线下,Male,35-39,Weekday,袜子,1,27,1,1,9
575,杭州,线下,Female,30-34,Weekday,T恤,4,276,4,4,49
315,武汉,线下,Female,30-34,Weekend,袜子,1,26,1,1,9
442,西安,线下,Female,35-39,Weekend,短裤,2,105,2,3,19
360,成都,线下,Female,30-34,Weekend,运动,1,99,1,1,49
449,武汉,线下,Male,25-29,Weekday,袜子,1,39,1,1,9
52,武汉,线上,Female,25-29,Weekday,配件,1,298,1,2,29
399,广州,线下,Female,20-24,Weekend,运动,1,149,1,1,49
519,杭州,线下,Female,30-34,Weekend,牛仔裤,1,59,1,1,69
336,西安,线下,Male,>=60,Weekend,运动,1,99,1,1,49
796,深圳,线下,Female,25-29,Weekday,T恤,3,297,3,3,49
68,重庆,线上,Female,35-39,Weekday,T恤,1,79,1,1,49
375,广州,线上,Female,40-44,Weekday,短裤,1,40,1,1,19
46,武汉,线下,Male,30-34,Weekday,T恤,2,138,2,2,49
231,广州,线下,Female,20-24,Weekend,T恤,1,55.27,1,1,49
437,重庆,线下,Female,35-39,Weekday,T恤,4,194.55,4,4,49
146,杭州,线下,Male,<20,Weekday,T恤,1,79,1,1,49
323,武汉,线下,Female,30-34,Weekend,袜子,1,118,1,6,9
759,重庆,线下,Female,35-39,Weekend,T恤,1,59,1,1,49
429,西安,线下,Male,25-29,Weekend,T恤,1,38,1,1,49
70,深圳,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
616,成都,线下,Male,<20,Weekend,袜子,1,59,1,1,9
375,广州,线上,Male,25-29,Weekday,袜子,1,26,1,1,9
442,西安,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
738,深圳,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
208,重庆,线下,Female,25-29,Weekday,T恤,2,158,2,2,49
256,武汉,线下,Male,35-39,Weekday,当季新品,1,197.12,1,1,59
323,武汉,线下,Female,40-44,Weekend,运动,1,99,1,1,49
229,深圳,线下,Female,55-59,Weekday,袜子,1,79,1,1,9
98,成都,线下,Female,30-34,Weekend,袜子,1,59,1,1,9
437,重庆,线下,Female,25-29,Weekend,牛仔裤,2,390,2,2,69
70,深圳,线下,Female,25-29,Weekend,裙子,2,348,2,2,59
20,深圳,线下,Male,25-29,Weekday,当季新品,2,158,2,2,59
20,深圳,线下,Male,25-29,Weekend,T恤,2,178,2,2,49
248,杭州,线下,Female,30-34,Weekend,T恤,8,458,8,11,49
437,重庆,线下,Female,55-59,Weekday,当季新品,1,199,1,1,59
21,北京,线下,Male,<20,Weekday,T恤,1,99,1,1,49
98,成都,线下,Male,40-44,Weekday,当季新品,1,77,1,1,59
758,杭州,线下,Female,25-29,Weekend,袜子,1,19,1,1,9
312,杭州,线下,Female,>=60,Weekend,T恤,1,79,1,1,49
312,杭州,线下,Male,25-29,Weekday,袜子,1,19,1,1,9
360,成都,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
336,西安,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
480,重庆,线下,Female,40-44,Weekend,毛衣,1,99,1,1,99
437,重庆,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
737,深圳,线下,Female,40-44,Weekend,T恤,1,199,1,1,49
616,成都,线下,Male,55-59,Weekday,当季新品,1,390,1,5,59
737,深圳,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
658,深圳,线下,Unkown,Unkown,Weekday,短裤,1,33,1,1,19
429,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
312,杭州,线下,Male,25-29,Weekend,T恤,1,59,1,1,49
605,成都,线下,Male,20-24,Weekday,袜子,3,80,3,3,9
21,北京,线下,Female,20-24,Weekday,T恤,2,178,2,2,49
50,武汉,线上,Female,30-34,Weekend,T恤,1,237,1,3,49
168,武汉,线下,Male,20-24,Weekday,毛衣,1,249,1,1,99
20,深圳,线下,Female,35-39,Weekend,运动,2,78,2,2,49
32,武汉,线上,Female,45-49,Weekend,T恤,1,79,1,1,49
229,深圳,线下,Female,20-24,Weekday,短裤,1,40,1,1,19
255,杭州,线下,Male,>=60,Weekend,当季新品,1,99,1,1,59
255,杭州,线下,Female,20-24,Weekday,T恤,2,118,2,2,49
430,成都,线下,Female,30-34,Weekend,T恤,1,59,1,1,49
207,上海,线上,Female,35-39,Weekday,当季新品,2,298,2,2,59
68,重庆,线上,Female,45-49,Weekend,T恤,1,76,1,1,49
796,深圳,线下,Male,25-29,Weekday,短裤,1,33,1,1,19
420,广州,线上,Female,25-29,Weekday,配件,1,79,1,1,29
520,杭州,线下,Male,20-24,Weekday,配件,1,149,1,1,29
758,杭州,线下,Male,35-39,Weekday,T恤,1,99,1,1,49
449,武汉,线下,Female,30-34,Weekday,T恤,3,474,3,6,49
229,深圳,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
437,重庆,线下,Male,20-24,Weekend,T恤,1,174.21,1,1,49
323,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
420,广州,线上,Male,35-39,Weekend,牛仔裤,1,199,1,1,69
759,重庆,线下,Male,40-44,Weekend,T恤,1,79,1,1,49
19,南京,线下,Female,20-24,Weekend,T恤,3,366,3,4,49
399,广州,线下,Male,25-29,Weekday,短裤,1,40,1,1,19
312,杭州,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
315,武汉,线下,Female,30-34,Weekend,袜子,1,79,1,1,9
437,重庆,线下,Female,35-39,Weekend,T恤,1,39,1,1,49
519,杭州,线下,Female,35-39,Weekend,袜子,1,26,1,1,9
207,上海,线上,Male,35-39,Weekend,毛衣,1,99,1,1,99
519,杭州,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
231,广州,线下,Female,40-44,Weekend,T恤,2,76,2,2,49
605,成都,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
248,杭州,线下,Male,20-24,Weekend,牛仔裤,3,547,3,3,69
148,深圳,线下,Female,30-34,Weekday,配件,1,99,1,1,29
182,广州,线上,Female,40-44,Weekend,T恤,1,79,1,1,49
336,西安,线下,Female,35-39,Weekend,牛仔裤,1,59,1,1,69
208,重庆,线下,Female,25-29,Weekend,T恤,1,79,1,1,49
605,成都,线下,Female,55-59,Weekend,配件,3,217,3,3,29
796,深圳,线下,Female,20-24,Weekday,T恤,1,37,1,1,49
52,武汉,线上,Male,20-24,Weekend,T恤,1,99,1,1,49
375,广州,线上,Female,40-44,Weekend,袜子,1,118,1,2,9
207,上海,线上,Female,30-34,Weekend,T恤,1,99,1,1,49
168,武汉,线下,Male,20-24,Weekday,裙子,1,99,1,1,59
52,武汉,线上,Female,25-29,Weekday,T恤,5,395,5,5,49
758,杭州,线下,Female,<20,Weekend,T恤,1,79,1,1,49
802,西安,线下,Female,25-29,Weekday,T恤,3,237,3,3,49
207,上海,线上,Female,45-49,Weekday,牛仔裤,1,19,1,1,69
375,广州,线上,Female,25-29,Weekend,T恤,3,197,3,3,49
137,西安,线上,Female,20-24,Weekday,牛仔裤,2,348,2,2,69
229,深圳,线下,Female,35-39,Weekend,T恤,2,138,2,2,49
649,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
375,广州,线上,Female,40-44,Weekend,T恤,1,59,1,1,49
146,杭州,线下,Female,25-29,Weekday,T恤,3,237,3,3,49
19,南京,线下,Female,25-29,Weekend,T恤,6,414,6,6,49
146,杭州,线下,Female,35-39,Weekday,配件,4,175,4,4,29
231,广州,线下,Male,30-34,Weekday,T恤,2,196,2,2,49
256,武汉,线下,Female,50-54,Weekday,毛衣,2,298,2,2,99
796,深圳,线下,Female,25-29,Weekday,牛仔裤,1,59,1,1,69
519,杭州,线下,Male,20-24,Weekday,裙子,1,78,1,2,59
148,深圳,线下,Female,35-39,Weekend,袜子,1,39,1,1,9
437,重庆,线下,Male,35-39,Weekend,牛仔裤,1,59,1,1,69
32,武汉,线上,Male,>=60,Weekend,短裤,2,79,2,2,19
430,成都,线下,Male,>=60,Weekend,当季新品,1,57,1,1,59
496,上海,线下,Female,25-29,Weekend,当季新品,1,79,1,1,59
738,深圳,线下,Male,30-34,Weekend,裙子,1,99,1,1,59
437,重庆,线下,Female,25-29,Weekday,袜子,1,79,1,1,9
479,深圳,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
135,上海,线下,Female,35-39,Weekend,当季新品,2,255,2,2,59
229,深圳,线下,Male,45-49,Weekend,短裤,1,40,1,1,19
648,西安,线下,Male,30-34,Weekday,当季新品,3,211,3,3,59
142,上海,线下,Male,25-29,Weekday,短裤,3,132.24,3,4,19
315,武汉,线下,Male,35-39,Weekend,T恤,1,79,1,1,49
229,深圳,线下,Male,25-29,Weekday,牛仔裤,1,59,1,1,69
50,武汉,线上,Female,35-39,Weekend,T恤,1,79,1,1,49
207,上海,线上,Male,>=60,Weekend,袜子,1,79,1,1,9
280,深圳,线下,Female,30-34,Weekend,配件,1,149,1,1,29
496,上海,线下,Male,35-39,Weekday,短裤,1,78,1,1,19
519,杭州,线下,Female,30-34,Weekday,裙子,1,199,1,1,59
207,上海,线上,Female,35-39,Weekend,T恤,2,157,2,2,49
135,上海,线下,Female,30-34,Weekday,T恤,1,59,1,1,49
231,广州,线下,Male,30-34,Weekday,T恤,1,116,1,2,49
669,重庆,线下,Male,35-39,Weekday,T恤,1,79,1,1,49
737,深圳,线下,Female,>=60,Weekend,毛衣,1,99,1,1,99
335,上海,线下,Female,>=60,Weekday,T恤,1,18,1,1,49
280,深圳,线下,Male,>=60,Weekend,袜子,1,52,1,2,9
442,西安,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
335,上海,线下,Female,55-59,Weekday,短裤,1,33,1,1,19
229,深圳,线下,Male,20-24,Weekend,T恤,1,99,1,1,49
20,深圳,线下,Female,35-39,Weekend,T恤,3,516,3,4,49
420,广州,线上,Unkown,Unkown,Weekday,牛仔裤,1,149,1,1,69
796,深圳,线下,Female,40-44,Weekend,当季新品,2,118,2,2,59
312,杭州,线下,Male,>=60,Weekend,T恤,1,79,1,1,49
312,杭州,线下,Female,35-39,Weekday,T恤,2,118,2,2,49
168,武汉,线下,Female,30-34,Weekend,T恤,1,39,1,1,49
496,上海,线下,Male,35-39,Weekend,运动,1,99,1,1,49
50,武汉,线上,Female,35-39,Weekend,配件,1,79,1,1,29
759,重庆,线下,Female,20-24,Weekday,当季新品,2,398,2,2,59
442,西安,线下,Male,25-29,Weekday,当季新品,2,155,2,2,59
616,成都,线下,Male,>=60,Weekend,T恤,1,79,1,1,49
91,武汉,线上,Female,35-39,Weekend,毛衣,6,1394,6,6,99
575,杭州,线下,Male,30-34,Weekday,T恤,1,79,1,1,49
231,广州,线下,Female,30-34,Weekday,T恤,4,293,4,4,49
19,南京,线下,Female,50-54,Weekend,当季新品,1,57,1,1,59
520,杭州,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
21,北京,线下,Female,35-39,Weekend,T恤,4,475,5,5,49
229,深圳,线下,Female,35-39,Weekday,袜子,3,117,3,5,9
46,武汉,线下,Male,20-24,Weekend,T恤,1,158,1,2,49
335,上海,线下,Female,40-44,Weekend,运动,1,149,1,1,49
738,深圳,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
759,重庆,线下,Female,40-44,Weekday,T恤,1,99,1,1,49
442,西安,线下,Male,20-24,Weekday,袜子,1,19,1,1,9
137,西安,线上,Female,35-39,Weekend,T恤,1,79,1,1,49
831,杭州,线下,Female,40-44,Weekday,T恤,1,99,1,1,49
312,杭州,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
248,杭州,线下,Female,20-24,Weekday,毛衣,3,447,3,3,99
98,成都,线下,Male,50-54,Weekday,当季新品,1,73,1,1,59
28,武汉,线上,Female,30-34,Weekday,毛衣,3,647,3,3,99
323,武汉,线下,Female,25-29,Weekday,当季新品,9,1990,9,10,59
70,深圳,线下,Female,25-29,Weekday,当季新品,2,391,2,2,59
369,广州,线下,Male,>=60,Weekday,当季新品,1,79,1,1,59
146,杭州,线下,Male,20-24,Weekday,牛仔裤,1,19,1,1,69
312,杭州,线下,Male,20-24,Weekday,T恤,1,79,1,1,49
245,杭州,线下,Male,40-44,Weekday,当季新品,1,76,1,1,59
519,杭州,线下,Female,30-34,Weekend,T恤,2,198,2,2,49
168,武汉,线下,Male,35-39,Weekday,T恤,4,392,4,4,49
20,深圳,线下,Unkown,Unkown,Weekday,T恤,1,39,1,1,49
137,西安,线上,Female,35-39,Weekday,袜子,1,79,1,3,9
480,重庆,线下,Female,30-34,Weekday,牛仔裤,4,96,4,4,69
520,杭州,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
135,上海,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
255,杭州,线下,Female,20-24,Weekday,T恤,1,59,1,1,49
70,深圳,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
52,武汉,线上,Female,50-54,Weekday,运动,2,298,2,2,49
796,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
248,杭州,线下,Female,40-44,Weekday,牛仔裤,1,39,1,1,69
336,西安,线下,Female,40-44,Weekend,运动,1,99,1,1,49
796,深圳,线下,Female,20-24,Weekday,T恤,2,178,2,2,49
182,广州,线上,Female,35-39,Weekend,当季新品,1,79,1,1,59
142,上海,线下,Female,40-44,Weekday,T恤,1,99,1,1,49
325,上海,线下,Female,25-29,Weekend,T恤,1,99,1,1,49
429,西安,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
137,西安,线上,Male,<20,Weekday,T恤,1,79,1,1,49
575,杭州,线下,Female,<20,Weekday,T恤,1,79,1,1,49
738,深圳,线下,Female,25-29,Weekday,当季新品,2,158,2,2,59
207,上海,线上,Female,30-34,Weekend,短裤,7,376,7,10,19
658,深圳,线下,Female,30-34,Weekend,运动,1,99,1,1,49
168,武汉,线下,Female,30-34,Weekend,短裤,1,40,1,1,19
70,深圳,线下,Female,30-34,Weekday,袜子,5,469.33,5,6,9
430,成都,线下,Male,20-24,Weekend,袜子,1,20,1,1,9
231,广州,线下,Female,45-49,Weekday,T恤,4,196,4,4,49
519,杭州,线下,Female,30-34,Weekday,T恤,4,176,4,4,49
658,深圳,线下,Male,45-49,Weekend,袜子,1,27,1,1,9
137,西安,线上,Female,20-24,Weekday,T恤,1,99,1,1,49
20,深圳,线下,Female,35-39,Weekday,T恤,1,77,1,1,49
375,广州,线上,Male,<20,Weekday,当季新品,1,49,1,1,59
616,成都,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
98,成都,线下,Male,30-34,Weekend,T恤,1,39,1,1,49
68,重庆,线上,Female,50-54,Weekend,T恤,1,59,1,1,49
182,广州,线上,Male,40-44,Weekday,毛衣,1,249,1,1,99
802,西安,线下,Male,20-24,Weekend,短裤,1,33,1,1,19
52,武汉,线上,Female,30-34,Weekend,T恤,1,79,1,1,49
21,北京,线下,Female,55-59,Weekday,T恤,1,77.63,1,1,49
248,杭州,线下,Male,30-34,Weekend,T恤,2,98,2,2,49
796,深圳,线下,Female,30-34,Weekday,T恤,4,274,4,6,49
605,成都,线下,Male,20-24,Weekday,T恤,1,99,1,1,49
520,杭州,线下,Male,35-39,Weekday,袜子,1,49,1,1,9
46,武汉,线下,Female,55-59,Weekend,配件,1,79,1,1,29
19,南京,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
315,武汉,线下,Female,40-44,Weekday,袜子,1,79,1,1,9
137,西安,线上,Female,35-39,Weekday,袜子,1,79,1,1,9
796,深圳,线下,Male,35-39,Weekend,T恤,1,99,1,1,49
758,杭州,线下,Female,45-49,Weekday,T恤,1,79,1,1,49
738,深圳,线下,Female,20-24,Weekend,T恤,3,213.27,3,3,49
796,深圳,线下,Male,>=60,Weekend,毛衣,3,747,3,3,99
50,武汉,线上,Male,25-29,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Male,30-34,Weekday,袜子,1,20,1,1,9
420,广州,线上,Female,25-29,Weekend,当季新品,1,54,1,1,59
98,成都,线下,Female,35-39,Weekend,T恤,1,78,1,1,49
98,成都,线下,Male,35-39,Weekend,短裤,1,33,1,1,19
738,深圳,线下,Male,25-29,Weekday,袜子,1,19,1,1,9
52,武汉,线上,Female,25-29,Weekday,T恤,2,134.33,2,2,49
480,重庆,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
312,杭州,线下,Female,20-24,Weekday,当季新品,1,198,1,2,59
20,深圳,线下,Female,25-29,Weekday,当季新品,5,322,5,5,59
336,西安,线下,Female,30-34,Weekend,配件,1,99,1,1,29
669,重庆,线下,Female,45-49,Weekday,运动,1,99,1,1,49
420,广州,线上,Female,30-34,Weekend,T恤,3,177,3,3,49
19,南京,线下,Male,35-39,Weekend,当季新品,2,111,2,2,59
442,西安,线下,Female,25-29,Weekend,T恤,1,99,1,1,49
52,武汉,线上,Female,35-39,Weekday,袜子,1,27,1,1,9
335,上海,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
605,成都,线下,Female,25-29,Weekend,牛仔裤,1,79,1,1,69
20,深圳,线下,Female,40-44,Weekday,T恤,1,78,1,2,49
335,上海,线下,Female,35-39,Weekday,T恤,3,217,3,3,49
831,杭州,线下,Female,20-24,Weekday,T恤,2,237,2,3,49
135,上海,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
312,杭州,线下,Female,45-49,Weekday,当季新品,1,77,1,1,59
248,杭州,线下,Male,30-34,Weekday,当季新品,1,79,1,1,59
46,武汉,线下,Female,30-34,Weekday,T恤,1,99,1,1,49
52,武汉,线上,Female,35-39,Weekday,T恤,1,178,2,2,49
248,杭州,线下,Female,25-29,Weekend,牛仔裤,1,149,1,1,69
738,深圳,线下,Male,35-39,Weekend,当季新品,1,74,1,1,59
575,杭州,线下,Female,30-34,Weekday,袜子,1,77,1,1,9
52,武汉,线上,Male,35-39,Weekend,短裤,1,33,1,1,19
649,杭州,线下,Female,40-44,Weekday,当季新品,1,76,1,1,59
248,杭州,线下,Female,45-49,Weekday,当季新品,1,79,1,1,59
831,杭州,线下,Female,20-24,Weekend,袜子,1,52,1,2,9
46,武汉,线下,Male,20-24,Weekday,T恤,1,99,1,1,49
611,深圳,线下,Male,25-29,Weekend,当季新品,1,76,1,1,59
520,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
50,武汉,线上,Female,>=60,Weekend,T恤,1,79,1,1,49
480,重庆,线下,Female,20-24,Weekday,牛仔裤,2,398,2,2,69
737,深圳,线下,Female,55-59,Weekend,裙子,1,197,1,1,59
248,杭州,线下,Male,<20,Weekend,T恤,1,99,1,1,49
442,西安,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
146,杭州,线下,Unkown,Unkown,Weekday,短裤,1,33,1,1,19
315,武汉,线下,Female,20-24,Weekday,T恤,1,59,1,1,49
649,杭州,线下,Female,20-24,Weekday,T恤,2,158,2,2,49
245,杭州,线下,Female,55-59,Weekday,配件,2,158,2,2,29
420,广州,线上,Female,30-34,Weekend,短裤,1,33,1,1,19
437,重庆,线下,Female,40-44,Weekend,袜子,1,27,1,1,9
738,深圳,线下,Male,30-34,Weekend,T恤,3,297,3,3,49
52,武汉,线上,Male,35-39,Weekend,T恤,1,99,1,1,49
255,杭州,线下,Female,50-54,Weekday,袜子,1,79,1,3,9
50,武汉,线上,Female,25-29,Weekend,T恤,1,79,1,1,49
737,深圳,线下,Male,>=60,Weekday,当季新品,1,59,1,1,59
616,成都,线下,Male,>=60,Weekday,当季新品,3,396,3,4,59
336,西安,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
142,上海,线下,Female,<20,Weekend,裙子,1,199,1,1,59
399,广州,线下,Female,45-49,Weekday,短裤,2,198,2,6,19
648,西安,线下,Female,30-34,Weekday,当季新品,1,49,1,1,59
28,武汉,线上,Female,45-49,Weekday,袜子,1,59,1,1,9
335,上海,线下,Female,20-24,Weekday,T恤,3,297,3,3,49
146,杭州,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
315,武汉,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
420,广州,线上,Male,25-29,Weekend,当季新品,2,112,2,2,59
520,杭州,线下,Male,35-39,Weekday,T恤,1,99,1,1,49
