,id,track_name,size_bytes,price,rating_count_tot,user_rating,prime_genre,sup_devices,ipadSc_urls,lang
5098,1071516797,"DSLR Lens Kit ,RAW files and Dual-lens supported",2689024,1.99,1,4.0,Photo & Video,37,0,2
5099,1071521565,Emily’s Polar Adventure,100721664,0.0,37,4.0,Games,40,5,2
5100,1071633581,The Lost Heir 2: Forging a Kingdom,63964160,2.99,111,5.0,Games,38,5,1
5101,1071711895,ULTIMATE Lucky Block Mod for Minecraft PC Edition Plus MC Pocket Guide,9359360,1.99,1802,4.0,Entertainment,37,3,1
5102,1071712425,中高英文法を10時間で！マジグラ,49196032,0.99,1,5.0,Education,37,0,1
5103,1071767366,"CubeMator - Craft, Build and Explore the World",150966272,0.0,273,4.5,Games,37,5,3
5104,1071770565,ピッタリあわせて！脳トレcube,35464192,0.0,0,0.0,Games,38,5,1
5105,1071770573,サクッとスッキリ！ラインナンバー！,43641856,0.0,0,0.0,Games,38,5,1
5106,1071879826,Streets – Street View Browser,26762240,1.99,10,4.5,Navigation,37,5,3
5107,1071897944,File New - Photo Editor,153460736,0.99,49,4.5,Photo & Video,37,5,10
5108,1071913738,Ready Jet Go! Space Explorer,572466176,0.0,34,3.5,Education,37,5,1
5109,1071974253,テトリマン,13064192,0.0,0,0.0,Games,38,5,2
5110,1071976079,Lacrosse Arena,105975808,1.99,23,3.5,Games,40,4,1
5111,1071976327,Lords Mobile,351562752,0.0,10263,4.5,Games,38,5,18
5112,1072007547,みんなの性格検定,13881344,0.0,0,0.0,Entertainment,38,0,1
5113,1072090698,Jump Buddies,248603648,0.0,378,4.5,Games,37,5,1
5114,1072136623,Gravity Island - Shiro's Adventure,68615168,0.0,18,4.5,Games,35,5,11
5115,1072159054,Super Candy: Let's Fix it!,87786496,0.0,53,4.0,Games,40,5,2
5116,1072276976,Dr. Panda Racers,272375808,2.99,30,4.0,Education,40,5,6
5117,1072278593,スピードOnline トランプゲーム,151349248,0.0,0,0.0,Games,40,5,1
5118,1072353174,Themeable,54550528,1.99,684,3.0,Utilities,37,0,1
5119,1072364990,Talisman: Horus Heresy,108940288,1.99,34,3.5,Games,40,5,1
5120,1072380719,My Little Pony: Harmony Quest,714358784,0.0,2265,4.0,Entertainment,38,5,9
5121,1072382299,Brain IQ Test Adventure,26583040,0.99,0,0.0,Games,43,4,3
5122,1072395467,60 Seconds! Atomic Adventure,348491776,3.99,346,4.0,Games,40,5,8
5123,1072408580,Blackwell 5: Epiphany,1866697728,3.99,46,5.0,Games,40,5,1
5124,1072425152,Nackt gut aussehen,59819008,4.99,0,0.0,Health & Fitness,40,5,1
5125,1072456036,Strawberry Shortcake Dress Up Dreams,512804864,0.0,796,4.0,Entertainment,38,5,9
5126,1072527403,Nasty Goats – a Game Shakers App,284321792,0.0,468,4.0,Games,38,5,1
5127,1072600030,Into Mirror,71281664,0.0,27,4.0,Games,40,5,3
5128,1072628005,全民夺宝(官方),48844800,0.0,0,0.0,Entertainment,40,0,1
5129,1072650248,Free-Motion Quilting Idea App,261696512,2.99,10,2.0,Education,38,5,1
5130,1072670055,Blade of Elemental,328126464,0.99,3,5.0,Games,38,5,5
5131,1072675851,GREEiN,36721664,0.99,0,0.0,Sports,37,0,2
5132,1072737282,Space Marshals 2,590484480,4.99,524,4.5,Games,25,5,10
5133,1072752496,恵方コンパス！【恵方巻を食べる方角がすぐ探せる！】,17868800,0.0,0,0.0,Lifestyle,38,0,1
5134,1072844973,Spiral Splatter,134116352,0.0,62,3.5,Games,37,5,1
5135,1072881532,Hero Generations,184811520,4.99,67,4.5,Games,38,5,1
5136,1072898300,Footaction,61330432,0.0,364,4.0,Shopping,37,0,1
5137,1072950932,Spin It Rich! Casino Slots: Free Slot Machines,150571008,0.0,8402,4.5,Games,38,5,7
5138,1072976627,投资乐VIP-白银黄金贵金属理财投资,54424576,0.0,0,0.0,Finance,37,0,3
5139,1072990945,激ムズ！お前、脱出できんの？～反射神経アクションゲーム～,35018752,0.0,0,0.0,Games,37,5,1
5140,1073002250,Fit Girls Guide,33677312,0.0,397,4.0,Health & Fitness,37,0,1
5141,1073014391,Endless Frontier - Idle RPG with Tactical PVP,107478016,0.0,2163,4.5,Games,37,5,11
5142,1073035133,星之轨迹-好玩的手游角色扮演网游新游戏,168027136,0.0,0,0.0,Games,40,5,2
5143,1073059009,Chaos Chronicle,132649984,0.0,1878,4.5,Games,38,5,8
5144,1073059261,Perfect Square!,58110976,0.0,70,3.5,Games,38,4,1
5145,1073081246,ダイエットやメイク、ネイルのコスメ情報 - シェリル,71487488,0.0,0,0.0,Catalogs,37,5,2
5146,1073129594,Pumped BMX 3,161188864,3.99,447,4.5,Games,37,5,6
5147,1073142282,Guns of Infinity,58309632,4.99,80,5.0,Games,38,5,1
5148,1073166647,Hop Shot,128888832,0.0,737,4.5,Games,40,5,9
5149,1073286211,Wizard of OZ: Magic Match,160321536,0.0,24507,4.5,Games,38,5,16
5150,1073389796,King Rabbit,109119488,0.0,1771,4.5,Games,37,5,16
5151,1073402202,Flying Car Simulator 3D: Stunt Bus,60965888,0.0,59,4.0,Games,40,4,1
5152,1073473120,"Away ~ Meditation & mindfulness to sleep, relax, focus, breathe",75829248,2.99,184,4.5,Health & Fitness,37,5,2
5153,1073476012,Smashy Road: Arena,208391168,0.0,3207,4.5,Games,38,5,1
5154,1073500846,Dr. Panda School,143629312,2.99,62,4.0,Education,40,5,17
5155,1073501073,Doomsday Clicker,198155264,0.0,4910,4.5,Games,37,5,22
5156,1073529893,Escape With Words,267543552,0.0,402,4.5,Games,37,5,1
5157,1073594113,Bridge Construction Simulator 3D a Real City Building Physics Sim,320579584,0.0,653,4.0,Games,38,5,1
5158,1073602039,Jump Numbers,196047872,2.99,25,5.0,Education,37,5,1
5159,1073693724,Ghostbusters™: Slime City,521508864,0.0,5111,4.5,Games,38,5,1
5160,1073698593,LEGO® Jurassic World™,1016400896,4.99,602,4.0,Games,37,5,1
5161,1073766982,CLUE Bingo: Valentine’s Day,106405888,0.0,497,4.5,Games,43,5,1
5162,1073806361,Spoon Pet Collector,69463040,0.0,282,4.5,Games,40,5,2
5163,1073811368,大人の出会いチャット  - 出会い系 アプリ,15011840,0.0,0,0.0,Social Networking,37,0,1
5164,1073816197,Miitomo,112008192,0.0,23965,4.0,Social Networking,37,5,9
5165,1073828708,自らデッドボール,16487424,0.0,0,0.0,Games,38,5,2
5166,1073830651,钱妈妈理财-国企投资有保障的金融理财产品！,21905408,0.0,0,0.0,Finance,38,0,2
5167,1073862417,你我贷理财-基金理财工具,45742080,0.0,0,0.0,Finance,38,4,0
5168,1073863728,你我贷理财-P2P理财管家,45746176,0.0,0,0.0,Finance,38,4,0
5169,1073907652,Cardiograph,58401792,1.99,98,4.5,Health & Fitness,37,3,23
5170,1073946317,Goal Finger,37151744,0.0,169,3.0,Games,38,5,11
5171,1073948898,MP3 Music Player & Streamer for Clouds,12675072,0.0,329,3.0,Music,37,4,1
5172,1073959479,Galaga Wars,230596608,0.0,2129,4.5,Games,37,5,1
5173,1073992168,Pro Series Drag Racing,433164288,0.0,495,3.5,Games,40,4,1
5174,1074004076,Dark Parables: Queen of Sands - A Mystery Hidden Object Game (Full),1192589312,6.99,184,4.5,Games,38,5,5
5175,1074006236,Hammer Bomb - Creepy Dungeon Mazes!,101526528,0.0,1784,4.5,Games,38,1,1
5176,1074061701,Haunted Hotel: Phoenix - A Mystery Hidden Object Game (Full),896477184,6.99,52,4.5,Games,38,5,4
5177,1074068315,Game Studio Tycoon 3 – Gaming Business Simulation,188443648,4.99,58,4.5,Games,37,4,1
5178,1074222293,Fire Fu,111337472,1.99,3,3.5,Games,37,5,1
5179,1074223087,Deamon's Dungeon,72083456,0.0,7,4.0,Games,40,5,2
5180,1074228046,脳トレ！パターンキューブ,17246208,0.0,0,0.0,Games,38,5,2
5181,1074251093,Sumikko gurashi-Puzzling Ways,424565760,0.0,0,0.0,Games,37,5,3
5182,1074278256,SoundCloud Pulse: for creators,18540544,0.0,240,3.0,Social Networking,37,0,1
5183,1074311276,WRIO Keyboard,36356096,1.99,54,3.0,Utilities,37,0,2
5184,1074321709,バーチャル恵方巻【節分・恵方コンパス・方位】,5177344,0.0,0,0.0,Navigation,40,5,1
5185,1074333609,Mods for Minecraft PC & Addons for Minecraft PE,34062336,1.99,1560,4.5,Utilities,37,3,26
5186,1074382375,Fleeing the Complex,63365120,0.99,15,4.5,Games,43,0,1
5187,1074403804,Real Bouncy Basketball,59183104,0.0,455,4.0,Games,38,5,1
5188,1074432267,Spirits of Mystery: Chains of Promise - A Hidden Object Adventure (Full),972818432,6.99,44,4.0,Games,38,5,4
5189,1074470421,Willy Wonka Slots: Vegas Casino Slot Machines,117741568,0.0,17436,4.5,Games,37,5,1
5190,1074568873,スーパーブラックジャック2,2912787456,14.99,0,0.0,Games,40,1,1
5191,1074577920,鳥として生きた男　その壮絶な人生,52270080,0.0,0,0.0,Games,40,0,1
5192,1074628617,LEGO® Ninjago: Skybound,289332224,0.0,239,4.0,Games,38,5,1
5193,1074634656,謎解き窓ガラスの跡,14449664,0.0,0,0.0,Book,40,0,1
5194,1074866833,AbemaTV-インターネットテレビ局,128454656,0.0,28,4.0,Entertainment,37,4,1
5195,1074889855,Lost Socks: Naughty Brothers,821411840,0.0,115,4.0,Games,38,5,1
5196,1074943747,LikeSo,26404864,0.99,47,4.0,Lifestyle,37,1,1
5197,1075068419,"BlurEffect-Blur Photo & Video, Hide Face",43022336,0.0,0,0.0,Photo & Video,37,5,14
5198,1075181011,Smashy City,102383616,0.0,8742,4.5,Games,38,5,1
5199,1075301033,My Town : Stores,336269312,2.99,127,4.0,Entertainment,37,4,1
5200,1075497162,GeoBots VR,224098304,0.99,13,4.0,Games,25,0,1
5201,1075680307,素飛び,20433920,0.0,0,0.0,Games,38,5,2
5202,1075681444,UDONちゅるん,95727616,0.0,3,5.0,Games,38,5,1
5203,1075705502,借金勇者~そして完済へ…,43498496,0.0,0,0.0,Games,38,3,2
5204,1075767316,Clash of Richers 3 （城市富翁3）,390078464,0.0,0,0.0,Games,37,5,3
5205,1075817264,えほう - 最強の恵方コンパス,27655168,0.0,0,0.0,Navigation,37,2,1
5206,1075818491,Bike Traffic Rider an Extreme Real Endless Road Racer Racing Game,229864448,0.0,1052,5.0,Games,38,5,1
5207,1075820543,Apestorm: Full Bananas,202067968,1.99,3,2.5,Games,38,5,8
5208,1075820557,Super Arc Light,109820928,1.99,1246,4.0,Games,40,5,1
5209,1075851197,Patchwork The Game,113985536,2.99,346,4.0,Games,37,5,1
5210,1075853478,Street Fighter V Official Frame Data App,53233664,1.99,34,2.0,Entertainment,37,1,1
5211,1075870730,Mathpix - Solve and graph math using pictures,27535360,0.0,83,3.5,Education,37,0,1
5212,1075872386,Mr. Crab 2,114213888,0.0,989,4.0,Games,37,5,14
5213,1075896827,Flick Rugby 16,33746944,0.0,57,4.5,Games,38,5,1
5214,1075901015,Finding Dory: Just Keep Swimming,386340864,3.99,93,3.5,Entertainment,38,5,3
5215,1075920778,Combo Critters,88105984,0.0,2196,4.5,Games,37,5,1
5216,1075939556,Driving School 2016,293660672,0.0,26685,4.5,Games,37,5,1
5217,1075979610,CATTCH,396023808,1.99,40,4.5,Games,38,5,1
5218,1076037275,Trio,132141056,0.0,300,4.0,Games,40,5,1
5219,1076093996,80s Arcade Nes Games : Best Retro Collection,90843136,1.99,362,1.0,Entertainment,37,3,1
5220,1076199012,Inner Circle,29589504,0.0,3,4.5,Games,40,5,1
5221,1076211312,PROF - 共通点で楽しむSNS,119186432,0.0,0,0.0,Photo & Video,37,5,0
5222,1076216289,恋する幽霊-カレシ、死んでます。-,71929856,0.0,0,0.0,Games,40,0,1
5223,1076237303,電球でテニスしてみた-無料で遊べるミニゲーム,67060736,0.0,0,0.0,Games,40,3,1
5224,1076292594,The Bomb!,172889088,0.0,74,4.0,Games,38,5,23
5225,1076297448,IAmNaughty – Dating App to Meet New People Online,40430592,0.0,463,3.0,Social Networking,38,0,17
5226,1076350557,Twisty Wheel,192272384,0.0,3148,4.5,Games,40,3,1
5227,1076402133,Colorcube,37438464,0.99,119,4.5,Games,37,5,30
5228,1076407343,Muslim Emoji,38044672,0.0,62,3.5,Entertainment,37,0,1
5229,1076431520,Mystery Trackers: Winterpoint Tragedy - A Hidden Object Adventure (Full),934126592,6.99,91,4.0,Games,38,5,5
5230,1076440502,A.P.E.X,74776576,0.0,96,4.5,Games,38,5,1
5231,1076460598,ぼくのボッタクリBAR2 -全国制覇篇-,79084544,0.0,0,0.0,Games,38,0,1
5232,1076468537,Flutter: Starlight,110692352,0.0,1714,4.5,Games,37,5,2
5233,1076478016,ロボはつらいよ。～フルボッコタワー～アクション育成強化ゲーム！,178900992,0.0,0,0.0,Games,37,3,1
5234,1076483949,VR Roller Coaster for Google Cardboard,113678336,0.0,266,3.5,Games,38,0,1
5235,1076540771,Trapdoors,35696640,0.0,133,3.5,Games,40,5,1
5236,1076592702,My Sweet Farm,83778560,0.0,17,4.5,Games,40,5,2
5237,1076615810,WordBrain 2,150532096,0.0,4577,4.5,Games,38,5,1
5238,1076619087,HISTORY Vault,51880960,0.0,239,4.0,Entertainment,37,5,1
5239,1076683233,Quartz • News in a whole new way,45088768,0.0,1267,4.0,News,37,0,1
5240,1076700027,Stirfry Stunts – We Bare Bears Cooking Game Starring Chef Ice Bear,366301184,0.0,525,4.0,Games,38,5,1
5241,1076728632,Sparkwave,66155520,0.0,170,3.5,Games,37,5,1
5242,1076751035,Tennis Bits,154455040,0.0,316,4.0,Games,38,5,1
5243,1076802209,1000m Zombie Escape!,116008960,0.0,85,4.0,Games,37,5,8
5244,1076806233,PINKFONG 123 Numbers,61712384,0.0,17,4.5,Education,37,5,11
5245,1076834881,Jewel Mania: Valentine's,134692864,0.0,135,4.0,Games,43,5,1
5246,1076843245,マンガモンスター 　無料マンガ/無料本/人気マンガ,43731968,0.0,0,0.0,Book,37,0,1
5247,1076859004,Foodie - Delicious Camera for Food,44275712,0.0,144,3.5,Photo & Video,37,0,21
5248,1076899352,Push the Arrow,63624192,0.0,62,3.0,Games,38,4,1
5249,1076907164,The Build Battle : Mini Game With Worldwide Multiplayer,102461440,0.99,167,4.0,Games,43,5,1
5250,1076985045,Weather by Tinybop,285985792,2.99,33,4.0,Education,38,5,58
5251,1077024869,Nicki Minaj: The Empire,601800704,0.0,5196,4.5,Music,38,5,1
5252,1077051430,Road to be King,150823936,0.0,158,4.5,Games,38,5,1
5253,1077056423,Danse Macabre: Thin Ice - A Mystery Hidden Object Game (Full),1180584960,6.99,52,4.5,Games,37,5,5
5254,1077142297,Catch Rate,28363776,0.0,691,4.0,Games,37,0,1
5255,1077150310,League of Legends Friends,97852416,0.0,420,3.5,Social Networking,37,0,21
5256,1077165876,謎解きあの人からメール,18913280,0.0,0,0.0,Book,38,3,1
5257,1077188355,Go! No. MM! Even amateur exit the record?,41119744,0.0,0,0.0,Games,38,0,1
5258,1077193099,LEAD ZAQ Battle Version,121710592,0.0,0,0.0,Games,38,4,2
5259,1077219776,アニメスタジオ物語,108988416,4.99,0,0.0,Games,38,5,1
5260,1077245487,番茄电玩城,134299648,0.0,0,0.0,Games,38,0,2
5261,1077258209,主播炸金花,30192640,0.0,0,0.0,Games,40,4,1
5262,1077302012,Crime City Real Action Simulator Theft kill shooting- sniper game,295357440,0.0,105,3.0,Games,40,5,1
5263,1077346638,Star Knight,512762880,0.99,354,4.5,Games,38,5,1
5264,1077483835,Fear for Sale: City of the Past HD - A Hidden Object Mystery (Full),2033625088,6.99,46,4.5,Games,24,5,4
5265,1077565500,Dream City: Metropolis,162561024,0.0,2181,4.0,Games,38,5,1
5266,1077576649,Protect The Planet,45170688,0.0,86,4.0,Games,43,5,16
5267,1077585444,針の穴,15624192,0.0,0,0.0,Games,38,5,2
5268,1077586834,ビルホッピング,13523968,0.0,0,0.0,Games,38,5,2
5269,1077590028,Diner Dynasty,111960064,0.0,342,4.0,Games,37,5,20
5270,1077611503,Anime Studio Story,185580544,4.99,65,4.5,Games,38,5,4
5271,1077626197,iFleeing,438854656,0.99,69,2.5,Games,38,5,1
5272,1077644533,State Council - Official Chinese government app,60169216,0.0,25,4.0,News,38,0,3
5273,1077644883,iFleeing!,435667968,0.99,0,0.0,Games,37,0,1
5274,1077707350,Chocolate Candy Party - Fudge Madness,117302272,0.0,66,3.5,Games,38,5,1
5275,1077791959,iLive Pix - Spice Up Your Screen.,2147328,1.99,117,2.0,Lifestyle,37,0,6
5276,1077809640,ChatMate for WhatsApp,26032128,2.99,148,4.0,Social Networking,24,5,7
5277,1077829105,Romulus APUSH Review,18200576,3.99,28,3.5,Education,37,0,1
5278,1077864246,"Word Flow Keyboard - GIF, swipe, custom theme",92122112,0.0,3213,4.0,Utilities,37,0,1
5279,1077871641,SongFlip - Free Music Streamer,32579584,0.0,5004,4.5,Music,37,3,1
5280,1077954869,Kill the Plumber World,70197248,2.99,69,4.0,Games,43,5,1
5281,1078031633,Fix My Car: Classic Muscle Mods Mechanic - Junkyard Blitz!,102511616,1.99,26,4.5,Games,40,5,11
5282,1078050410,Animately - Live Wallpapers,26862592,1.99,233,1.5,Entertainment,37,0,1
5283,1078051960,おやじが跳ぶ,22475776,0.0,0,0.0,Games,40,5,2
5284,1078142098,ナイトメアハーレム 女性向け恋愛ゲーム！乙女げーむ,118202368,0.0,0,0.0,Games,37,0,1
5285,1078160821,Wooden Block Puzzle - Wood jigsaw fit 1010 matrix,50578432,0.0,44237,4.5,Games,37,5,1
5286,1078169958,競馬予想 アプリ！馬券予想で収支アップ！競馬 jra 攻略！,4947968,0.0,0,0.0,Entertainment,37,2,31
5287,1078170269,Ice Road Trucker Parking Simulator 2 a Real Monster Truck Car Park Racing Game,230511616,0.0,228,4.5,Games,38,5,1
5288,1078180470,Pop The Circle!,175391744,0.0,304,4.0,Games,38,5,23
5289,1078203264,Pocket Rush,386605056,0.0,85,4.0,Games,38,5,9
5290,1078203772,Golf Island,78748672,0.0,702,4.5,Games,38,5,1
5291,1078214852,金钱谷软件-活期手机金融投资理财平台!,19781632,0.0,0,0.0,Finance,38,0,2
5292,1078297893,Cookie Cats - a singing puzzle adventure,173197312,0.0,3687,5.0,Games,38,5,30
5293,1078412469,AirParrot Remote,20189184,7.99,17,2.5,Photo & Video,37,5,1
5294,1078542442,FixYou-無料でチャットトークができるSNSマッチングアプリ,44669952,0.0,0,0.0,Social Networking,37,0,2
5295,1078553808,FINAL FANTASY BRAVE EXVIUS,108917760,0.0,28187,4.5,Games,40,5,1
5296,1078560217,Stickman Forest Swing,89943040,0.0,18,3.5,Games,40,5,1
5297,1078560336,No Limit Racer,65764352,0.0,40,3.5,Games,40,5,1
5298,1078573759,Dream Defense,237266944,0.0,432,4.5,Games,37,5,1
5299,1078591208,لغز الماضي - اربع اجزاء,313783296,1.99,11,4.0,Games,38,5,1
5300,1078599766,Simulator Hoverboard,66310144,0.0,2198,2.0,Games,40,3,1
5301,1078643602,WordWhizzle,68079616,0.0,56054,4.5,Games,37,5,1
5302,1078665338,Delish Eatmoji Keyboard,29717504,0.0,154,2.5,Food & Drink,37,0,1
5303,1078677054,minimize,67985408,2.99,37,4.0,Games,37,5,10
5304,1078812538,花札Online,209218560,0.0,0,0.0,Games,40,5,1
5305,1078819328,Pokémon Duel,184539136,0.0,7868,3.5,Games,38,5,2
5306,1078934052,Blitzrechnen 2. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,400217088,3.99,0,0.0,Education,40,5,1
5307,1078967478,Summer Vacation - Fun at the Beach,95689728,0.0,144,4.0,Games,38,5,11
5308,1079094909,Custom Cam,17545216,1.99,5,1.5,Photo & Video,37,0,1
5309,1079178967,Soundtrack Attack - Steven Universe Rhythm Runner,775102464,0.0,1872,4.0,Games,40,5,1
5310,1079253434,The Walking Dead: Michonne - A Telltale Miniseries,904699904,4.99,303,3.0,Games,38,5,1
5311,1079272952,Dot Empires,110882816,0.0,47,2.5,Games,38,5,1
5312,1079316669,CelebrityCamera!,13538304,0.0,0,0.0,Entertainment,37,0,2
5313,1079321578,"I, Viking",506650624,0.0,447,4.5,Games,37,5,7
5314,1079464948,Mekorama,9348096,0.0,8157,4.5,Games,40,5,1
5315,1079527277,Save Dan,515490816,0.0,571,4.0,Games,37,5,1
5316,1079527526,Asterix and Friends,167136256,0.0,219,4.5,Games,38,5,12
5317,1079607960,Oh She Glows - Healthy Plant-Based Recipes,69006336,1.99,764,5.0,Food & Drink,37,5,1
5318,1079643338,Mystery Case Files: Key To Ravenhearst - A Mystery Hidden Object Game (Full),1151292416,6.99,134,4.5,Games,37,5,5
5319,1079644135,Droppy Balls!,34074624,0.0,791,4.5,Games,38,2,1
5320,1079658714,Redemption Cemetery: Clock of Fate - A Mystery Hidden Object Game (Full),1286004736,6.99,53,4.0,Games,37,5,5
5321,1079673793,Off the Record: Liberty Stone - A Mystery Hidden Object Game (Full),783089664,6.99,57,4.0,Games,37,5,5
5322,1079758987,【難問謎解き】ねこ神様はクイズ好き？,73467904,0.0,0,0.0,Book,37,3,1
5323,1079800951,永生劫 — 单机回合仙侠RPG,138480640,0.0,13,5.0,Games,37,4,2
5324,1079843974,Wizard Swipe,59842560,0.0,226,4.5,Games,40,5,1
5325,1079852672,Build Away! - Idle City Game,162522112,0.0,3065,4.5,Games,37,5,12
5326,1079971086,Subliminal Realms: The Masterpiece HD - A Hidden Object Mystery (Full),1043179520,6.99,115,4.5,Games,24,5,4
5327,1079974548,Busy Water,98591744,3.99,13,3.5,Education,37,5,6
5328,1079977734,Final Cut: Fame Fatale - A Hidden Object Adventure (Full),890288128,6.99,57,3.5,Games,38,5,5
5329,1080114119,Pixomatic - layer based photo editor,117997568,4.99,1396,4.5,Photo & Video,37,5,12
5330,1080169657,Circle Affinity,46349312,0.0,140,4.5,Games,43,5,1
5331,1080200089,LOUD on Planet X,761393152,2.99,23,3.0,Games,40,5,1
5332,1080235395,理财咖(管家版)-金融投资理财产品多样的手机理财工具!,17540096,0.0,0,0.0,Finance,38,0,2
5333,1080236551,Pug's Quest,163494912,2.99,38,4.0,Games,40,5,1
5334,1080243808,Arcadecraft,150849536,0.99,21,3.5,Games,37,4,1
5335,1080248000,Romwe shopping- Fashion Clothing for women,38983680,0.0,8558,5.0,Shopping,37,4,4
5336,1080257114,Brick Rage - Not for the Weak Heart,88905728,0.0,108,4.0,Games,38,5,3
5337,1080262235,ねことダンボール,165396480,0.0,0,0.0,Games,40,0,1
5338,1080290867,Garfield: My BIG FAT Diet,294095872,0.0,236,4.0,Games,38,5,11
5339,1080294836,Jumping Balls!,151495680,0.0,225,4.0,Games,38,5,21
5340,1080310524,VPN Pro | Lifetime Proxy & Best VPN by Betternet,12062720,49.99,207,4.5,Business,37,2,1
5341,1080340345,Qu'est-ce que je sais vraiment ?,17957888,0.0,0,0.0,Entertainment,37,5,1
5342,1080345135,Heavy Metal Tennis Training,64642048,0.0,107,3.0,Games,40,5,1
5343,1080369552,Fire and Fury: English Civil War,282439680,1.99,5,4.0,Games,38,5,1
5344,1080434313,FabFocus - portraits with depth and bokeh,83113984,3.99,244,4.0,Photo & Video,25,3,9
5345,1080465588,The Curio Society: Eclipse over Mesina HD - A Hidden Object Mystery (Full),1543919616,6.99,71,4.0,Games,24,5,5
5346,1080487957,Stack,115195904,0.0,69368,4.5,Games,40,5,1
5347,1080497972,WKC Dog Show 2017,15362048,0.0,30,2.5,Sports,37,0,1
5348,1080533223,Iron Mission- classic arcade shoot'em up,165141504,0.0,14,3.0,Games,40,5,3
5349,1080541663,美播 - 玩不尽的真人游戏,248061952,0.0,1,5.0,Social Networking,37,4,2
5350,1080544164,烈焰王座-称霸魔法帝国的策略游戏,74121216,0.0,0,0.0,Games,38,5,2
5351,1080545293,ナニワ金融道　全巻無料のマンガアプリ,38322176,0.0,1,4.0,Book,37,5,1
5352,1080558477,ねこあわせ。,19578880,0.0,0,0.0,Games,38,5,2
5353,1080563307,こっち見んなwww,15789056,0.0,0,0.0,Games,38,5,2
5354,1080565581,マイにゃんカフェ,98841600,0.0,0,0.0,Games,38,5,7
5355,1080605845,Police Chase Race,172044288,0.0,59,4.0,Games,38,5,23
5356,1080608190,Galaxy Reavers-Space Strategy game(RTS),402762752,0.0,2778,4.5,Games,37,5,7
5357,1080634585,Barbie Dreamtopia - Magical Hair,471601152,0.0,1079,4.5,Entertainment,38,5,9
5358,1080654588,Furniture Mod PE,34369536,1.99,63,1.5,Games,38,3,1
5359,1080661330,One Tap Tennis,125418496,0.0,779,4.0,Games,38,5,12
5360,1080767538,Stack the States® 2,157441024,2.99,158,4.5,Education,37,5,1
5361,1080778007,Cops - On Patrol,539533312,0.0,151,3.5,Games,25,5,1
5362,1080816579,Animation Throwdown: The Quest for Cards,358231040,0.0,18141,4.5,Games,38,5,1
5363,1080869737,謎解き赤い封筒,73730048,0.0,0,0.0,Book,38,5,1
5364,1080940988,Live Wallpapers & Themes Free - Moving Backgrounds,73891840,0.0,708,4.5,Lifestyle,37,0,11
5365,1080942226,"When you clear one,million yen CHANCE!!",43370496,0.0,0,0.0,Games,38,0,1
5366,1080973177,Tennis Club Story,194174976,4.99,22,4.5,Games,38,5,1
5367,1080980064,Stretch Dungeon,111543296,0.0,1087,4.0,Games,40,5,1
5368,1081079080,PAW Patrol Pups Take Flight HD,361667584,4.99,59,3.0,Education,24,5,1
5369,1081079094,PAW Patrol Pups Take Flight,361182208,2.99,15,1.5,Education,38,0,1
5370,1081106301,Drive Simulator 2016,190241792,1.99,19,4.5,Games,37,5,1
5371,1081132110,Bouncing Ball 2,101236736,0.0,128,4.0,Games,38,5,1
5372,1081132864,Risky Road,122281984,0.0,4226,4.5,Games,40,5,1
5373,1081221532,Hovercraft: Takedown - Custom Combat Cars,123773952,0.0,15290,4.5,Games,38,5,12
5374,1081270431,どうして私じゃダメなの？,45325312,0.0,0,0.0,Games,38,4,1
5375,1081295232,Suppin Detective: Expose their true visage!,83026944,0.0,0,0.0,Entertainment,40,0,1
5376,1081404850,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,221317120,0.0,253,4.0,Games,38,5,1
5377,1081431390,NCIS: Hidden Crimes,118456320,0.0,4222,4.5,Games,37,5,10
5378,1081561570,Google Trips – Travel planner,55794688,0.0,329,3.0,Travel,37,0,1
5379,1081593943,Immortal Love: Letter From The Past Collector's Edition - A Magical Hidden Object Game (Full),1121930240,6.99,82,4.0,Games,37,5,4
5380,1081609724,Logic Traces,89832448,0.0,228,4.5,Games,40,4,1
5381,1081612551,Sable Maze: Twelve Fears HD - A Mystery Hidden Object Game (Full),1254215680,6.99,83,3.0,Games,24,5,3
5382,1081674942,AI • Scry: a remote viewing application powered by an alien psyche.,17954816,0.99,17,3.0,Entertainment,38,0,1
5383,1081690522,ThemeKit,97818624,1.99,452,3.5,Utilities,37,0,1
5384,1081734476,[GP]アナザーゴッドハーデス-奪われたZEUSver.-(パチスロゲーム),199159808,0.0,0,0.0,Games,40,0,1
5385,1081737936,Anitore EX ～Let's train together！～,133673984,4.99,0,0.0,Health & Fitness,38,5,1
5386,1081769613,壊して！無限ドリルランド,29508608,0.0,0,0.0,Games,40,3,2
5387,1081832850,Handbrake Valet,66203648,0.0,1187,4.0,Games,37,5,1
5388,1081839485,彼女の涙が僕を人間にした,69035008,0.0,0,0.0,Games,38,0,1
5389,1081847121,INKS.,375656448,1.99,2869,4.5,Games,37,5,1
5390,1081957053,Ominous Objects: Trail of Time HD (Full),1030500352,6.99,34,3.5,Games,24,5,3
5391,1081977472,Dark Dimensions: Shadow Pirouette HD - A Scary Hidden Object Game (Full),1217041408,6.99,86,3.0,Games,24,5,3
